TestYUV, SliceMode, SlcNum, PicW, PicH, ThrdNum, SliceSize, AllocSize, FPS
 CiscoVT2people_320x192_12fps.yuv, 0, 1, 320, 192, 1, 1500, 1735821, 905.705947  
 CiscoVT2people_320x192_12fps.yuv, 0, 1, 320, 192, 1, 600, 1735821, 981.461287  
 CiscoVT2people_320x192_12fps.yuv, 0, 1, 320, 192, 2, 1500, 1735821, 883.478944  
 CiscoVT2people_320x192_12fps.yuv, 0, 1, 320, 192, 2, 600, 1735821, 984.574992  
 CiscoVT2people_320x192_12fps.yuv, 0, 1, 320, 192, 3, 1500, 1735821, 931.387768  
 CiscoVT2people_320x192_12fps.yuv, 0, 1, 320, 192, 3, 600, 1735821, 977.198697  
 CiscoVT2people_320x192_12fps.yuv, 0, 1, 320, 192, 4, 1500, 1735821, 771.340418  
 CiscoVT2people_320x192_12fps.yuv, 0, 1, 320, 192, 4, 600, 1735821, 860.667495  
 CiscoVT2people_320x192_12fps.yuv, 1, 4, 320, 192, 1, 1500, 1757289, 714.569274  
 CiscoVT2people_320x192_12fps.yuv, 1, 4, 320, 192, 1, 600, 1757289, 868.306802  
 CiscoVT2people_320x192_12fps.yuv, 1, 4, 320, 192, 2, 1500, 2134105, 1086.562840  
 CiscoVT2people_320x192_12fps.yuv, 1, 4, 320, 192, 2, 600, 2134105, 1052.139350  
 CiscoVT2people_320x192_12fps.yuv, 1, 4, 320, 192, 3, 1500, 2227344, 1316.944688  
 CiscoVT2people_320x192_12fps.yuv, 1, 4, 320, 192, 3, 600, 2227344, 1108.237902  
 CiscoVT2people_320x192_12fps.yuv, 1, 4, 320, 192, 4, 1500, 2320583, 1109.877913  
 CiscoVT2people_320x192_12fps.yuv, 1, 4, 320, 192, 4, 600, 2320583, 1258.565236  
 CiscoVT2people_320x192_12fps.yuv, 2, 4, 320, 192, 1, 1500, 1735821, 1001.780944  
 CiscoVT2people_320x192_12fps.yuv, 2, 4, 320, 192, 1, 600, 1735821, 898.921294  
 CiscoVT2people_320x192_12fps.yuv, 2, 4, 320, 192, 2, 1500, 1735821, 859.434683  
 CiscoVT2people_320x192_12fps.yuv, 2, 4, 320, 192, 2, 600, 1735821, 958.568538  
 CiscoVT2people_320x192_12fps.yuv, 2, 4, 320, 192, 3, 1500, 1735821, 994.585037  
 CiscoVT2people_320x192_12fps.yuv, 2, 4, 320, 192, 3, 600, 1735821, 863.226549  
 CiscoVT2people_320x192_12fps.yuv, 2, 4, 320, 192, 4, 1500, 1735821, 997.119433  
 CiscoVT2people_320x192_12fps.yuv, 2, 4, 320, 192, 4, 600, 1735821, 831.485588  
 CiscoVT2people_320x192_12fps.yuv, 3, 0, 320, 192, 1, 1500, 1979125, 946.770461  
 CiscoVT2people_320x192_12fps.yuv, 3, 0, 320, 192, 1, 600, 1979125, 865.894577  
 CiscoVT2people_320x192_12fps.yuv, 3, 0, 320, 192, 2, 1500, 2396272, 1212.611156  
 CiscoVT2people_320x192_12fps.yuv, 3, 0, 320, 192, 2, 600, 2396272, 928.720687  
 CiscoVT2people_320x192_12fps.yuv, 3, 0, 320, 192, 3, 1500, 2489582, 1042.616969  
 CiscoVT2people_320x192_12fps.yuv, 3, 0, 320, 192, 3, 600, 2489582, 1123.911211  
 CiscoVT2people_320x192_12fps.yuv, 3, 0, 320, 192, 4, 1500, 2582892, 1355.830069  
 CiscoVT2people_320x192_12fps.yuv, 3, 0, 320, 192, 4, 600, 2582892, 1078.748652  
 xuemei_640x360.yuv, 0, 1, 640, 360, 1, 1500, 5310765, 936.200341  
 xuemei_640x360.yuv, 0, 1, 640, 360, 1, 600, 5310765, 939.762807  
 xuemei_640x360.yuv, 0, 1, 640, 360, 2, 1500, 5310765, 931.040440  
 xuemei_640x360.yuv, 0, 1, 640, 360, 2, 600, 5310765, 932.810510  
 xuemei_640x360.yuv, 0, 1, 640, 360, 3, 1500, 5310765, 935.727620  
 xuemei_640x360.yuv, 0, 1, 640, 360, 3, 600, 5310765, 935.840046  
 xuemei_640x360.yuv, 0, 1, 640, 360, 4, 1500, 5310765, 939.683976  
 xuemei_640x360.yuv, 0, 1, 640, 360, 4, 600, 5310765, 920.401432  
 xuemei_640x360.yuv, 1, 4, 640, 360, 1, 1500, 5332233, 919.605046  
 xuemei_640x360.yuv, 1, 4, 640, 360, 1, 600, 5332233, 926.910518  
 xuemei_640x360.yuv, 1, 4, 640, 360, 2, 1500, 6753529, 1436.972350  
 xuemei_640x360.yuv, 1, 4, 640, 360, 2, 600, 6753529, 1438.769056  
 xuemei_640x360.yuv, 1, 4, 640, 360, 3, 1500, 7107888, 1645.665634  
 xuemei_640x360.yuv, 1, 4, 640, 360, 3, 600, 7107888, 1663.750177  
 xuemei_640x360.yuv, 1, 4, 640, 360, 4, 1500, 7462247, 1647.612983  
 xuemei_640x360.yuv, 1, 4, 640, 360, 4, 600, 7462247, 1685.467886  
 xuemei_640x360.yuv, 2, 4, 640, 360, 1, 1500, 5310765, 937.765128  
 xuemei_640x360.yuv, 2, 4, 640, 360, 1, 600, 5310765, 924.435510  
 xuemei_640x360.yuv, 2, 4, 640, 360, 2, 1500, 5310765, 940.462232  
 xuemei_640x360.yuv, 2, 4, 640, 360, 2, 600, 5310765, 934.289551  
 xuemei_640x360.yuv, 2, 4, 640, 360, 3, 1500, 5310765, 909.399377  
 xuemei_640x360.yuv, 2, 4, 640, 360, 3, 600, 5310765, 922.916564  
 xuemei_640x360.yuv, 2, 4, 640, 360, 4, 1500, 5310765, 924.664427  
 xuemei_640x360.yuv, 2, 4, 640, 360, 4, 600, 5310765, 926.230437  
 xuemei_640x360.yuv, 3, 0, 640, 360, 1, 1500, 5554069, 881.530445  
 xuemei_640x360.yuv, 3, 0, 640, 360, 1, 600, 5554069, 878.495986  
 xuemei_640x360.yuv, 3, 0, 640, 360, 2, 1500, 7030576, 1032.358856  
 xuemei_640x360.yuv, 3, 0, 640, 360, 2, 600, 7420340, 1038.013288  
 xuemei_640x360.yuv, 3, 0, 640, 360, 3, 1500, 7385006, 1427.687483  
 xuemei_640x360.yuv, 3, 0, 640, 360, 3, 600, 7679073, 1405.412618  
 xuemei_640x360.yuv, 3, 0, 640, 360, 4, 1500, 7739436, 1623.508402  
 xuemei_640x360.yuv, 3, 0, 640, 360, 4, 600, 8064561, 1615.847121  
 Zhuling_1280x720.yuv, 0, 1, 1280, 720, 1, 1500, 18568513, 364.325741  
 Zhuling_1280x720.yuv, 0, 1, 1280, 720, 1, 600, 18568513, 354.423243  
 Zhuling_1280x720.yuv, 0, 1, 1280, 720, 2, 1500, 18568513, 360.239352  
 Zhuling_1280x720.yuv, 0, 1, 1280, 720, 2, 600, 18568513, 357.903790  
 Zhuling_1280x720.yuv, 0, 1, 1280, 720, 3, 1500, 18568513, 358.158958  
 Zhuling_1280x720.yuv, 0, 1, 1280, 720, 3, 600, 18568513, 370.666720  
 Zhuling_1280x720.yuv, 0, 1, 1280, 720, 4, 1500, 18568513, 357.659399  
 Zhuling_1280x720.yuv, 0, 1, 1280, 720, 4, 600, 18568513, 354.499442  
 Zhuling_1280x720.yuv, 1, 4, 1280, 720, 1, 1500, 18589981, 355.308505  
 Zhuling_1280x720.yuv, 1, 4, 1280, 720, 1, 600, 18589981, 359.078465  
 Zhuling_1280x720.yuv, 1, 4, 1280, 720, 2, 1500, 24127757, 524.844301  
 Zhuling_1280x720.yuv, 1, 4, 1280, 720, 2, 600, 24127757, 521.562202  
 Zhuling_1280x720.yuv, 1, 4, 1280, 720, 3, 1500, 25511236, 571.699096  
 Zhuling_1280x720.yuv, 1, 4, 1280, 720, 3, 600, 25511236, 586.052992  
 Zhuling_1280x720.yuv, 1, 4, 1280, 720, 4, 1500, 26894715, 683.148094  
 Zhuling_1280x720.yuv, 1, 4, 1280, 720, 4, 600, 26894715, 702.008152  
 Zhuling_1280x720.yuv, 2, 4, 1280, 720, 1, 1500, 18575669, 347.268662  
 Zhuling_1280x720.yuv, 2, 4, 1280, 720, 1, 600, 18575669, 354.252304  
 Zhuling_1280x720.yuv, 2, 4, 1280, 720, 2, 1500, 24111703, 510.159235  
 Zhuling_1280x720.yuv, 2, 4, 1280, 720, 2, 600, 24111703, 511.196234  
 Zhuling_1280x720.yuv, 2, 4, 1280, 720, 3, 1500, 24111703, 512.741156  
 Zhuling_1280x720.yuv, 2, 4, 1280, 720, 3, 600, 24111703, 512.980486  
 Zhuling_1280x720.yuv, 2, 4, 1280, 720, 4, 1500, 24111703, 509.511454  
 Zhuling_1280x720.yuv, 2, 4, 1280, 720, 4, 600, 24111703, 512.816367  
 Zhuling_1280x720.yuv, 3, 0, 1280, 720, 1, 1500, 18811817, 355.155487  
 Zhuling_1280x720.yuv, 3, 0, 1280, 720, 1, 600, 18811817, 355.341202  
 Zhuling_1280x720.yuv, 3, 0, 1280, 720, 2, 1500, 24463652, 456.489171  
 Zhuling_1280x720.yuv, 3, 0, 1280, 720, 2, 600, 24463652, 498.566480  
 Zhuling_1280x720.yuv, 3, 0, 1280, 720, 3, 1500, 25847202, 537.071236  
 Zhuling_1280x720.yuv, 3, 0, 1280, 720, 3, 600, 27859656, 566.625016  
 Zhuling_1280x720.yuv, 3, 0, 1280, 720, 4, 1500, 27230752, 595.463903  
 Zhuling_1280x720.yuv, 3, 0, 1280, 720, 4, 600, 29882751, 610.636556  
 desktop_dialog_1920x1080_i420.yuv, 0, 1, 1920, 1080, 1, 1500, 40538845, 189.096522  
 desktop_dialog_1920x1080_i420.yuv, 0, 1, 1920, 1080, 1, 600, 40538845, 187.339275  
 desktop_dialog_1920x1080_i420.yuv, 0, 1, 1920, 1080, 2, 1500, 40538845, 182.122847  
 desktop_dialog_1920x1080_i420.yuv, 0, 1, 1920, 1080, 2, 600, 40538845, 186.414900  
 desktop_dialog_1920x1080_i420.yuv, 0, 1, 1920, 1080, 3, 1500, 40538845, 188.291106  
 desktop_dialog_1920x1080_i420.yuv, 0, 1, 1920, 1080, 3, 600, 40538845, 184.356779  
 desktop_dialog_1920x1080_i420.yuv, 0, 1, 1920, 1080, 4, 1500, 40538845, 184.205368  
 desktop_dialog_1920x1080_i420.yuv, 0, 1, 1920, 1080, 4, 600, 40538845, 184.696286  
 desktop_dialog_1920x1080_i420.yuv, 1, 4, 1920, 1080, 1, 1500, 40560313, 183.413281  
 desktop_dialog_1920x1080_i420.yuv, 1, 4, 1920, 1080, 1, 600, 40560313, 183.322145  
 desktop_dialog_1920x1080_i420.yuv, 1, 4, 1920, 1080, 2, 1500, 53102249, 253.986067  
 desktop_dialog_1920x1080_i420.yuv, 1, 4, 1920, 1080, 2, 600, 53102249, 256.609089  
 desktop_dialog_1920x1080_i420.yuv, 1, 4, 1920, 1080, 3, 1500, 56236768, 293.079474  
 desktop_dialog_1920x1080_i420.yuv, 1, 4, 1920, 1080, 3, 600, 56236768, 300.102298  
 desktop_dialog_1920x1080_i420.yuv, 1, 4, 1920, 1080, 4, 1500, 59371287, 366.446516  
 desktop_dialog_1920x1080_i420.yuv, 1, 4, 1920, 1080, 4, 600, 59371287, 364.870029  
 desktop_dialog_1920x1080_i420.yuv, 2, 4, 1920, 1080, 1, 1500, 40546001, 177.480850  
 desktop_dialog_1920x1080_i420.yuv, 2, 4, 1920, 1080, 1, 600, 40546001, 178.508295  
 desktop_dialog_1920x1080_i420.yuv, 2, 4, 1920, 1080, 2, 1500, 53086195, 193.585840  
 desktop_dialog_1920x1080_i420.yuv, 2, 4, 1920, 1080, 2, 600, 53086195, 195.219758  
 desktop_dialog_1920x1080_i420.yuv, 2, 4, 1920, 1080, 3, 1500, 53086195, 188.974183  
 desktop_dialog_1920x1080_i420.yuv, 2, 4, 1920, 1080, 3, 600, 53086195, 194.167036  
 desktop_dialog_1920x1080_i420.yuv, 2, 4, 1920, 1080, 4, 1500, 53086195, 195.649872  
 desktop_dialog_1920x1080_i420.yuv, 2, 4, 1920, 1080, 4, 600, 53086195, 192.815665  
 desktop_dialog_1920x1080_i420.yuv, 3, 0, 1920, 1080, 1, 1500, 40782149, 172.784034  
 desktop_dialog_1920x1080_i420.yuv, 3, 0, 1920, 1080, 1, 600, 41083895, 174.623649  
 desktop_dialog_1920x1080_i420.yuv, 3, 0, 1920, 1080, 2, 1500, 53538152, 232.020896  
 desktop_dialog_1920x1080_i420.yuv, 3, 0, 1920, 1080, 2, 600, 58097619, 249.031881  
 desktop_dialog_1920x1080_i420.yuv, 3, 0, 1920, 1080, 3, 1500, 56672742, 269.413811  
 desktop_dialog_1920x1080_i420.yuv, 3, 0, 1920, 1080, 3, 600, 65950973, 302.416038  
 desktop_dialog_1920x1080_i420.yuv, 3, 0, 1920, 1080, 4, 1500, 60381711, 329.009401  
 desktop_dialog_1920x1080_i420.yuv, 3, 0, 1920, 1080, 4, 600, 72544555, 310.804316  
